
Q1. Clean the below data set in R software. Replace mean/median in the place of missing observation
Q2. Create two separate data frame in R for HR in UTC (8:30 AM and 17:30 PM) for mean wind speed from 1984 to 2008



MONTHLY SURFACE TAB3 DATA :
-------------------------
  INDEX = INDEX NO. OF THE STATION
  YEAR  = YEAR
  MN    = MONTH
  HR    = HOUR IN UTC ( 03 UTC = 0830 IST, 12 UTC = 1730 IST)
  RH    = MEAN RELATIVE HUMIDITY IN %
  NO    = No. OF OBSERVATIONS IN THE MONTH
  MWS   = MEAN WIND SPEED IN KMPH AT THE TIME OF OBSERVATION
  W1    = NO. OF DAYS WITH WIND SPEED >= 62 kmph
  W2    = NO. OF DAYS WITH WIND SPEED 20 - 61 kmph
  W3    = NO. OF DAYS WITH WIND SPEED 01 - 19 kmph
  W4    = NO. OF DAYS WITH CALM WIND
  N     = NO. OF DAYS WITH WIND FROM NORTHERLY DIRECTION
  NE    = NO. OF DAYS WITH WIND FROM NORTH EASTERLY DIRECTION
  E     = NO. OF DAYS WITH WIND FROM EASTERLY DIRECTION
  SE    = NO. OF DAYS WITH WIND FROM SOUTH EASTERLY DIRECTION
  S     = NO. OF DAYS WITH WIND FROM SOUTHERLY DIRECTION
  SW    = NO. OF DAYS WITH WIND FROM SOUTH WESTERLY DIRECTION
  W     = NO. OF DAYS WITH WIND FROM WESTERLY DIRECTION
  NW    = NO. OF DAYS WITH WIND FROM NORTH WESTERLY DIRECTION
  CA    = NO. OF DAYS WITH CALM WIND
  VR    = NO. OF DAYS WITH VARIABLE WIND DIRECTION

----------------------------------------------------------------------------
INDEX YEAR MN HR .RH NO .MWS W1 W2 W3 W4 NO .N NE .E SE .S SW .W NW CA VA NO
43193 1993 08 03  87 31  2.1  0  0 21 10 31  0  1  0  0  0  7  7  6 10  0 31
43193 1993 08 12  80 30  3.5  0  0 30  0 30  1  1  0  1  0  6 15  6  0  0 30
43193 1993 09 03  90 30  0.6  0  0  9 21 30  1  1  1  2  2  0  0  2 21  0 30
43193 1993 09 12  79 30  3.0  0  0 30  0 30  1  2  0  0  3  7  5 12  0  0 30
43193 1993 10 03  88 31  0.5  0  0  8 23 31  0  0  0  4  2  1  0  1 23  0 31
43193 1993 10 12  79 31  1.4  0  0 18 13 31  1  0  1  2  2  3  5  4 13  0 31
43193 1993 11 03  70 30  0.4  0  0  6 24 30  1  1  0  2  0  1  0  1 24  0 30
43193 1993 11 12  59 30  1.8  0  0 22  8 30  0  1  1  1  1  7  6  5  8  0 30
43193 1993 12 03  77 31  0.2  0  0  3 28 31  1  1  1  0  0  0  0  0 28  0 31
43193 1993 12 12  53 31  1.6  0  0 20 11 31  1  2  0  0  0  4  8  5 11  0 31
43193 1994 01 03  82 31  0.1  0  0  3 28 31  1  1  0  1  0  0  0  0 28  0 31
43193 1994 01 12  53 31  2.8  0  0 30  1 31  1  0  0  1  0  7  7 14  1  0 31
43193 1994 02 03  75 28  0.9  0  0 12 16 28  5  1  0  1  0  0  0  5 16  0 28
43193 1994 02 12  58 28  3.1  0  0 28  0 28  0  0  0  0  0  8 12  8  0  0 28
43193 1994 03 03  82 31  1.5  0  0 20 11 31  3  6  2  5  1  1  1  1 11  0 31
43193 1994 03 12  70 31  3.4  0  0 31  0 31  0  0  0  0  0 12 12  7  0  0 31
43193 1994 04 03  73 30  2.6  0  0 27  3 30  9  6  3  5  2  0  0  2  3  0 30
43193 1994 04 12  67 30  4.2  0  0 30  0 30  0  0  0  0  0  8 10 12  0  0 30
43193 1994 05 03  71 31  2.1  0  0 23  8 31  7  5  1  2  2  1  2  3  8  0 31
43193 1994 05 12  69 31  4.3  0  0 31  0 31  0  0  0  0  0  8 10 13  0  0 31
43193 1994 06 03  84 30  4.2  0  0 28  2 30  3  0  0  3  3 11  5  3  2  0 30
43193 1994 06 12  83 30  4.3  0  0 29  1 30  0  0  1  1  4 13  6  4  1  0 30
43193 1994 07 03  86 31  4.5  0  0 29  2 31  0  0  1  1  1 15 10  1  2  0 31
43193 1994 07 12  85 31  4.3  0  0 30  1 31  0  1  0  0  0 15  4 10  1  0 31
43193 1994 08 03  87 31  3.0  0  0 29  2 31  0  3  0  2  0  9  7  8  2  0 31
43193 1994 08 12  83 31  3.7  0  0 31  0 31  0  0  0  0  0 11 12  8  0  0 31
43193 1994 09 03  86 30  1.4  0  0 17 13 30  2  1  2  1  0  7  3  1 13  0 30
43193 1994 09 12  77 30  3.0  0  0 29  1 30  1  0  0  0  1 10  5 12  1  0 30
43193 1994 10 03  87 31  0.9  0  0 14 17 31  7  2  2  2  0  0  1  0 17  0 31
43193 1994 10 12  83 31  1.8  0  0 24  7 31  4  1  0  2  0  9  4  4  7  0 31
43193 1994 11 03  75 30  1.0  0  0 14 16 30  2  6  4  1  0  1  0  0 16  0 30
43193 1994 11 12  67 30  1.4  0  0 19 11 30  0  6  1  0  0  4  3  5 11  0 30
43193 1994 12 03  74 31  0.9  0  0 10 21 31  3  4  0  1  1  0  0  1 21  0 31
43193 1994 12 12  57 31  2.0  0  0 26  5 31  2  3  0  1  0  7  5  8  5  0 31
43193 1995 01 03  75 31  1.2  0  0 16 15 31  2 11  2  0  0  0  0  1 15  0 31
43193 1995 01 12  58 31  2.2  0  0 28  3 31  0  3  0  0  1  6  8 10  3  0 31
43193 1995 02 03  79 28  0.8  0  0 10 18 28  2  5  0  1  0  0  0  2 18  0 28
43193 1995 02 12  54 28  3.0  0  0 26  2 28  1  0  0  0  0  9  2 14  2  0 28
43193 1995 03 03  75 30  1.5  0  0 20 10 30  9  4  1  0  0  1  1  4 10  0 30
43193 1995 03 12  56 30  3.9  0  0 29  1 30  1  0  0  0  0 11  6 11  1  0 30
43193 1995 04 03  72 30  2.1  0  0 25  5 30  5  6  2  8  1  0  0  3  5  0 30
43193 1995 04 12  61 30  3.6  0  0 29  1 30  0  0  0  0  0 11  4 14  1  0 30
43193 1995 05 03  67 31  2.7  0  0 29  2 31  6  7  2  3  0  4  1  6  2  0 31
43193 1995 05 12  63 31  4.7  0  0 31  0 31  0  0  0  1  0  9  7 14  0  0 31
43193 1995 06 03  83 30  2.9  0  0 27  3 30  5  3  3  4  2  5  2  3  3  0 30
43193 1995 06 12  78 30  3.4  0  0 25  5 30  0  0  0  2  3  8  2 10  5  0 30
43193 1995 07 03  90 31  2.5  0  0 24  7 31  2  0  0  3  3  8  1  7  7  0 31
43193 1995 07 12  86 31  2.7  0  0 25  6 31  2  1  0  4  1  5  5  7  6  0 31
43193 1995 08 03  88 31  2.0  0  0 25  6 31  4  4  2  3  1  4  3  4  6  0 31
43193 1995 08 12  81 31  3.3  0  0 29  2 31  2  2  1  0  0  8  5 11  2  0 31
43193 1995 09 03  87 30  2.0  0  0 22  8 30  5  4  1  3  0  0  2  7  8  0 30
43193 1995 09 12  78 30  3.0  0  0 26  4 30  1  0  0  0  2  7  3 13  4  0 30
43193 1995 10 03  85 31  1.1  0  0 16 15 31  2  4  1  7  0  0  0  2 15  0 31
43193 1995 10 12  76 29  2.1  0  0 26  3 29  0  0  1  1  4 10  5  5  3  0 29
43193 1995 11 03  79 30  0.5  0  0  8 22 30  3  3  1  0  1  0  0  0 22  0 30
43193 1995 11 12  62 30  1.5  0  0 19 11 30  1  0  1  0  0  8  2  7 11  0 30
43193 1996 01 03  80 31  0.8  0  0 12 19 31  2  5  1  0  0  0  0  4 19  0 31
43193 1996 01 12  52 31  2.6  0  0 30  1 31  0  1  0  0  0  4 14 11  1  0 31
43193 1996 02 03  77 29  0.8  0  0 11 18 29  6  3  1  0  0  0  0  1 18  0 29
43193 1996 02 12  52 29  3.5  0  0 29  0 29  2  0  0  0  0  3  9 15  0  0 29
43193 1996 03 03  82 31  1.4  0  0 19 12 31  8  4  1  3  1  0  0  2 12  0 31
43193 1996 03 12  64 31  4.6  0  0 31  0 31  0  0  0  0  0  9 11 11  0  0 31
43193 1996 04 03  73 30  2.0  0  0 23  7 30  9  7  1  1  1  0  0  4  7  0 30
43193 1996 04 12  61 30  4.6  0  0 30  0 30  0  0  0  0  1  6 12 11  0  0 30
43193 1996 05 03  71 31  2.5  0  0 27  4 31  7  8  1  0  2  1  2  6  4  0 31
43193 1996 05 12  63 30  4.7  0  0 29  1 30  3  0  0  0  0  6  8 12  1  0 30
43193 1996 06 03  82 30  3.4  0  0 28  2 30  1  2  1  5  4  6  3  6  2  0 30
43193 1996 06 12  78 30  4.7  0  0 30  0 30  2  0  0  1  3 10  9  5  0  0 30
43193 1996 07 03  86 31  3.5  0  0 28  3 31  1  2  2  2  1 10  5  5  3  0 31
43193 1996 07 12  82 31  4.3  0  0 31  0 31  0  2  0  0  1 16  3  9  0  0 31
43193 1996 08 03  88 31  2.5  0  0 24  7 31  5  2  0  3  1  5  3  5  7  0 31
43193 1996 08 12  83 31  3.2  0  0 28  3 31  2  1  0  0  0  6 10  9  3  0 31
43193 1996 09 03  86 30  1.2  0  0 16 14 30  2  4  2  7  0  0  0  1 14  0 30
43193 1996 09 12  77 30  3.2  0  0 29  1 30  1  0  0  0  0  9  6 13  1  0 30
43193 1996 10 03  83 31  1.6  0  0 14 17 31  3  0  2  5  0  0  1  3 17  0 31
43193 1996 10 12  70 31  2.7  0  0 23  8 31  0  0  0  3  5  6  3  5  8  0 30
43193 1996 11 03  79 30  0.4  0  0  6 24 30  1  3  1  0  0  0  0  1 24  0 30
43193 1996 11 12  59 30  1.6  0  0 21  9 30  1  0  0  1  2  5  7  5  9  0 30
43193 1996 12 03  79 31  0.1  0  0  2 29 31  0  1  1  0  0  0  0  0 29  0 31
43193 1996 12 12  56 31  1.3  0  0 18 13 31  0  1  0  0  0  6  6  5 13  0 31
43193 1998 01 03  81 29  0.9  0  0  7 22 29  5  1  0  0  0  0  0  1 22  0 29
43193 1998 01 12  58 30  4.9  0  0 30  0 30  0  0  0  0  0 12  9  9  0  0 30
43193 1998 02 03  72 21  1.7  0  0 12  9 21  8  1  0  0  0  0  2  1  9  0 21
43193 1998 02 12  51 27  4.9  0  0 26  1 27  1  0  0  0  0 15  0 10  1  0 27
43193 1998 03 03  80 27  0.7  0  0  9 18 27  4  1  0  3  0  0  0  1 18  0 27
43193 1998 03 12  61 31  3.2  0  0 26  5 31  0  0  0  0  0 14  3  9  5  0 31
43193 1998 04 03  74 28  1.2  0  0 16 12 28  7  1  1  2  0  1  1  3 12  0 28
43193 1998 04 12  63 28  3.2  0  0 25  3 28  1  0  0  0  0  9  3 11  3  0 27
43193 1998 05 03  74 29                   0 10  1  1  1  0  3  3  2  5  0 26
43193 1998 05 12  66 30                   0  0  0  0  0  0 15  1 14  0  0 30
43193 1998 06 03  83 29                   0  9  2  1  4  3  2  2  4  2  0 29
43193 1998 06 12  77 29                   0  2  1  0  2  1 14  1  7  1  0 29
43193 1998 07 03  85 19  3.4  0  0 12  4 16  0  0  0  0  1  4  3  6  5  0 19
43193 1998 08 03     12       0  0  5  7 12  1  0  0  2  0  2  0  0  7  0 12
43193 1998 08 12  84 29  3.9  0  0 29  0 29  1  0  0  0  0 13  5 10  0  0 29
43193 1998 09 03  91 29  0.8  0  0 11 18 29  0  1  1  1  2  3  0  3 18  0 29
43193 1998 09 12  86 30  4.1  0  0 30  0 30  0  0  0  0  0 17  0 13  0  0 30
43193 1998 10 03  88 30  1.9  0  0 18 12 30  1  4  0  7  2  1  0  3 12  0 30
43193 1998 10 12  80 29  5.0  0  0 29  0 29  0  2  0  1  2 10  3 11  0  0 29
43193 1998 11 03  81 27  1.7  0  0 19  8 27  8  6  2  1  1  0  0  1  8  0 27
43193 1998 11 12  66 29  4.4  0  0 29  0 29  2  3  0  0  1 12  5  6  0  0 29
43193 1998 12 03  77 30  1.3  0  0 15 15 30  5  6  2  0  0  0  2  0 15  0 30
43193 1998 12 12  53 31  2.8  0  0 29  2 31  1  3  0  3  3 10  6  3  2  0 31
43193 1999 01 03  81 30  1.2  0  0 16 14 30  6  3  0  0  2  0  4  1 14  0 30
43193 1999 01 12  51 31  5.6  0  0 31  0 31  0  0  0  0  0 12  3 16  0  0 31
43193 1999 02 03  82 27  1.0  0  0 11 16 27  5  4  1  0  1  0  0  0 16  0 27
43193 1999 02 12  55 27  6.3  0  0 27  0 27  0  0  0  0  0 17  2  8  0  0 27
43193 1999 03 03  82 30  0.6  0  0  7 23 30  1  2  0  1  0  0  0  3 23  0 30
43193 1999 03 12  58 30  6.5  0  0 30  0 30  0  0  0  0  1 11  2 16  0  0 30
43193 1999 04 03  76 30  2.1  0  0 24  6 30  8  7  1  2  1  2  1  2  6  0 30
43193 1999 04 12  66 29  6.6  0  0 29  0 29  0  1  0  0  0 11  3 14  0  0 29
43193 1999 05 03  80 31  2.5  0  0 25  6 31  9  5  3  1  3  0  1  3  6  0 31
43193 1999 05 12  70 31  6.9  0  0 30  1 31  0  1  0  1  1 13  1 13  1  0 31
43193 1999 06 03  88 29  2.6  0  0 20  9 29  2  4  1  2  3  4  1  3  9  0 29
43193 1999 06 12  82 30  5.2  0  0 28  2 30  2  1  0  0  0 13  2 10  2  0 30
43193 1999 07 03  86 31  2.7  0  0 23  8 31  0  0  0  1  0  7  8  7  8  0 31
43193 1999 07 12  84 29  5.6  0  0 29  0 29  2  0  0  1  0  9  2 15  0  0 29
43193 1999 08 03  88 28  2.8  0  0 28  0 28  3  5  1  1  0  7  3  8  0  0 28
43193 1999 08 12  80 31  6.3  0  0 31  0 31  0  2  0  0  0 12  2 15  0  0 31
43193 1999 09 03  89 30  1.8  0  0 22  8 30  4  5  3  2  2  0  0  6  8  0 30
43193 1999 09 12  77 29  5.5  0  0 29  0 29  0  1  0  0  0 15  1 12  0  0 29
43193 1999 10 03  85 30  1.4  0  0 21  9 30 10  1  2  4  2  1  1  0  9  0 30
43193 1999 10 12  72 30  4.3  0  0 30  0 30  2  0  0  0  1 13  1 13  0  0 30
43193 1999 11 03  75 29  1.7  0  0 21  8 29 11  5  1  2  0  2  0  0  8  0 29
43193 1999 11 12  59 30  3.7  0  0 30  0 30  3  0  0  0  2  8  4 13  0  0 30
43193 1999 12 03  76 31  1.2  0  0 16 15 31  4 10  0  1  0  0  0  1 15  0 31
43193 1999 12 12  51 29  4.1  0  0 29  0 29  0  1  0  0  1 13  2 12  0  0 29
43193 2000 01 03  78 30  1.7  0  0 21  9 30  4  8  1  1  5  0  1  1  9  0 30
43193 2000 01 12  50 31  5.2  0  0 31  0 31  0  0  0  0  0 10  4 17  0  0 31
43193 2000 02 03  80 28  1.5  0  0 18 10 28 13  4  0  0  0  0  0  1 10  0 28
43193 2000 02 12  52 28  7.2  0  0 28  0 28  1  0  0  0  0 13  0 14  0  0 28
43193 2000 03 03  80 31  1.9  0  0 23  8 31 10  5  0  2  4  0  0  2  8  0 31
43193 2000 03 12  58 31  7.6  0  0 31  0 31  0  1  0  0  0 12  2 16  0  0 31
43193 2000 04 03  76 29  2.7  0  0 25  4 29 10  4  3  4  1  1  0  2  4  0 29
43193 2000 04 12  65 30  7.4  0  0 30  0 30  2  0  0  0  1  6  8 13  0  0 30
43193 2000 05 03  79 31  2.7  0  0 28  3 31  7  4  3  4  2  2  2  4  3  0 31
43193 2000 05 12  70 31  5.9  0  0 31  0 31  0  1  0  1  2 18  5  4  0  0 31
43193 2000 06 03  88 26  2.6  0  0 22  4 26  6  2  0  2  2  3  4  3  4  0 26
43193 2000 06 12  79 30  5.4  0  0 30  0 30  3  1  0  0  2 10  1 13  0  0 30
43193 2000 07 03  89 29  2.7  0  0 24  5 29  3  0  0  1  1  7  3  9  5  0 29
43193 2000 07 12  81 30  5.4  0  0 30  0 30  6  2  0  0  0  9  0 13  0  0 30
43193 2000 08 03  90 31  2.5  0  0 26  5 31  5  3  0  3  2  4  5  4  5  0 31
43193 2000 08 12  81 30  5.3  0  0 30  0 30  4  1  0  0  1  9  4 11  0  0 30
43193 2000 09 03  88 30  1.8  0  0 22  8 30  4  4  1  2  0  2  3  6  8  0 30
43193 2000 09 12  76 30  5.8  0  0 30  0 30  5  3  0  1  1  9  0 11  0  0 30
43193 2000 10 03  88 31  1.2  0  0 17 14 31  2  6  2  2  2  0  0  3 14  0 31
43193 2000 10 12  78 31  5.1  0  0 31  0 31  2  3  0  3  3 10  2  8  0  0 31
43193 2000 11 03  82 29  1.1  0  0 14 15 29  5  5  0  0  2  1  0  1 15  0 29
43193 2000 11 12  62 29  3.7  0  0 29  0 29  0  1  0  1  0 12  4 11  0  0 29
43193 2000 12 03  80 30  0.8  0  0 11 19 30  1  8  0  1  0  1  0  0 19  0 30
43193 2000 12 12  52 30  4.2  0  0 30  0 30  1  2  0  3  0 14  0 10  0  0 30
43193 2001 01 03  87 31  1.0  0  0 16 15 31  3  6  2  1  2  1  0  1 15  0 31
43193 2001 01 12  54 31  5.7  0  0 31  0 31  1  1  0  1  0  9  2 17  0  0 31
43193 2001 02 03  85 28  1.4  0  0 18 10 28  6  5  1  2  1  0  0  3 10  0 28
43193 2001 02 12  55 27  6.3  0  0 27  0 27  0  1  0  0  0  9  1 16  0  0 27
43193 2001 03 03  82 31  1.6  0  0 21 10 31 14  0  0  0  1  0  2  4 10  0 31
43193 2001 03 12  57 31  6.7  0  0 31  0 31  0  1  0  0  0 10  1 19  0  0 31
43193 2001 04 03  78 30  2.0  0  0 25  5 30 11  6  1  3  0  2  0  2  5  0 30
43193 2001 04 12  64 30  6.0  0  0 30  0 30  0  2  0  0  0  9  5 14  0  0 30
43193 2001 05 03  76 31  3.5  0  0 28  3 31  2 10  8  5  1  1  0  1  3  0 31
43193 2001 05 12  65 31  7.8  0  0 31  0 31  1  2  0  4  1 13  1  9  0  0 31
43193 2001 06 03  82 30  4.2  0  0 30  0 30  3  1  2  0  4  7  5  8  0  0 30
43193 2001 06 12  77 30  5.8  0  0 30  0 30  1  0  0  1  0 13  2 13  0  0 30
43193 2001 07 03  86 31  3.0  0  0 27  4 31  2  0  1  1  1  9  6  7  4  0 31
43193 2001 07 12  80 31  5.0  0  0 31  0 31  3  1  0  1  1 14  2  9  0  0 31
43193 2001 08 03  89 31  2.2  0  0 28  3 31  7  0  0  1  0  3 12  5  3  0 31
43193 2001 08 12  81 30  4.4  0  0 30  0 30  1  1  0  0  1 13  1 13  0  0 30
43193 2001 09 03  88 29  1.5  0  0 18 11 29  3  1  2  3  3  1  1  4 11  0 29
43193 2001 09 12  76 30  4.8  0  0 30  0 30  0  2  0  2  1  7  8 10  0  0 30
43193 2001 10 03  87 31  1.7  0  0 21 10 31  7  1  1  3  2  1  2  4 10  0 31
43193 2001 10 12  76 31  4.4  0  0 31  0 31  2  2  0  3  2  9  2 11  0  0 31
43193 2001 11 03  80 30  1.1  0  0 16 14 30 11  2  0  1  0  0  0  2 14  0 30
43193 2001 11 12  62 30  3.6  0  0 30  0 30  0  3  0  0  2 11  2 12  0  0 30
43193 2001 12 03  83 31  0.8  0  0 12 19 31  5  3  0  1  0  1  0  2 19  0 31
43193 2001 12 12  51 31  3.4  0  0 31  0 31  1  5  0  0  1  8  7  9  0  0 31
43193 2002 01 03  80 31  1.6  0  0 18 13 31  4  7  2  0  0  0  1  4 13  0 31
43193 2002 01 12  49 31  6.1  0  0 31  0 31  1  3  0  1  1 10  4 11  0  0 31
43193 2002 02 03  81 28  1.6  0  0 19  9 28  8  4  1  0  1  0  0  5  9  0 28
43193 2002 02 12  58 28  6.5  0  0 28  0 28  2  1  0  0  0  9  5 11  0  0 28
43193 2002 03 03  84 31  1.6  0  0 22  9 31  5  9  2  3  0  0  0  3  9  0 31
43193 2002 03 12  63 31  6.9  0  0 31  0 31  1  0  0  0  1 14  5 10  0  0 31
43193 2002 04 03  79 30  1.8  0  0 25  5 30  9  5  2  4  0  0  1  4  5  0 30
43193 2002 04 12  62 30  6.1  0  0 30  0 30  1  1  0  0  0  9  5 14  0  0 30
43193 2002 05 03  76 31  2.5  0  0 30  1 31  7  8  2  2  2  2  0  7  1  0 31
43193 2002 05 12  64 31  4.7  0  0 31  0 31  1  0  0  0  1  9 11  9  0  0 31
43193 2002 06 03  86 30  2.5  0  0 26  4 30  6  1  1  2  6  5  3  2  4  0 30
43193 2002 06 12  77 30  3.7  0  0 30  0 30  2  1  1  0  2 14  4  6  0  0 30
43193 2002 07 03  85 31  2.4  0  0 25  6 31  2  0  0  1  2  4  7  9  6  0 31
43193 2002 07 12  77 31  5.6  0  0 31  0 31  5  0  0  0  0 11  3 12  0  0 31
43193 2002 08 03  89 31  2.2  0  0 25  6 31  5  1  0  2  0 10  6  1  6  0 31
43193 2002 08 12  83 31  5.6  0  0 31  0 31  4  0  0  0  0 10  1 16  0  0 31
43193 2002 09 03  88 30  1.2  0  0 17 13 30  7  1  0  7  1  0  0  1 13  0 30
43193 2002 09 12  76 30  5.0  0  0 29  1 30  5  0  0  1  0  9  5  9  1  0 30
43193 2002 10 03  87 31  1.4  0  0 23  8 31  4  6  4  3  1  2  0  3  8  0 31
43193 2002 10 12  76 31  3.4  0  0 31  0 31  2  5  0  2  4  8  1  9  0  0 31
43193 2002 11 03  84 30  0.8  0  0 12 18 30  6  4  0  1  0  1  0  0 18  0 30
43193 2002 11 12  61 30  3.7  0  0 30  0 30  2  0  0  0  1 10  8  9  0  0 30
43193 2002 12 03  86 31  0.1  0  0  2 29 31  0  1  1  0  0  0  0  0 29  0 31
43193 2002 12 12  55 31  4.0  0  0 31  0 31  1  3  0  0  2  9  8  8  0  0 31
43193 2003 01 03  86 31  0.2  0  0  4 27 31  1  0  0  1  1  0  0  1 27  0 31
43193 2003 01 12  56 31  4.3  0  0 31  0 31  1  3  0  1  3 12  5  6  0  0 31
43193 2003 02 03  85 28  0.8  0  0 10 18 28  4  2  0  1  1  1  0  1 18  0 28
43193 2003 02 12  57 28  6.2  0  0 28  0 28  1  1  0  0  1 13  4  8  0  0 28
43193 2003 03 03  82 31  1.6  0  0 20 11 31  7  5  1  1  0  0  1  5 11  0 31
43193 2003 03 12  59 31  6.9  0  0 31  0 31  3  1  0  0  2 13  3  9  0  0 31
43193 2003 04 03  77 30  2.4  0  0 25  5 30  8  6  4  2  1  0  0  4  5  0 30
43193 2003 04 12  62 30  7.2  0  0 30  0 30  2  0  0  0  0 12  3 13  0  0 30
43193 2003 05 03  72 31  4.1  0  0 29  2 31 11  4  0  1  1  0  0 12  2  0 31
43193 2003 05 12  64 31  9.0  0  0 31  0 31  1  0  0  0  0 12  4 14  0  0 31
43193 2003 06 03  85 30  2.8  0  0 25  5 30  2  4  3  7  2  3  3  1  5  0 30
43193 2003 06 12  80 30  6.6  0  0 30  0 30  1  2  0  3  5 11  6  2  0  0 30
43193 2003 07 03  89 31  3.4  0  0 26  5 31  7  3  1  2  1  7  1  4  5  0 31
43193 2003 07 12  83 31  5.3  0  0 31  0 31  3  1  0  0  6 14  2  5  0  0 31
43193 2003 08 03  89 31  2.3  0  0 23  8 31  2  0  1  0  2  6  2 10  8  0 31
43193 2003 08 12  81 31  5.9  0  0 31  0 31  2  2  0  0  0 10  4 13  0  0 31
43193 2003 09 03  88 29  1.6  0  0 19 10 29  7  2  2  2  1  2  1  2 10  0 29
43193 2003 09 12  76 30  4.5  0  0 30  0 30  2  2  0  0  1  9  4 12  0  0 30
43193 2003 10 03  88 30  1.2  0  0 18 12 30  6  4  1  2  2  0  0  3 12  0 30
43193 2003 10 12  70 31  3.1  0  0 31  0 31  1  3  0  0  3 11  4  9  0  0 31
43193 2003 11 03  81 30  1.4  0  0 21  9 30 15  2  2  0  0  0  0  2  9  0 30
43193 2003 11 12  60 30  3.2  0  0 30  0 30  3  1  0  0  1  8  5 12  0  0 30
43193 2003 12 03  84 31  0.3  0  0  5 26 31  3  0  0  1  1  0  0  0 26  0 31
43193 2003 12 12  52 31  3.9  0  0 31  0 31  1  0  0  0  3 13  4 10  0  0 31
43193 2004 01 03  85 31  1.0  0  0 11 20 31  3  6  1  0  0  1  0  0 20  0 31
43193 2004 01 12  54 31  5.4  0  0 31  0 31  1  1  0  0  0 15  4 10  0  0 31
43193 2004 02 03  85 29  0.6  0  0  9 20 29  3  4  0  0  0  0  0  2 20  0 29
43193 2004 02 12  54 29  5.8  0  0 29  0 29  0  1  0  0  1 13  1 13  0  0 29
43193 2004 03 03  87 31  1.5  0  0 22  9 31  9  4  2  2  1  0  2  2  9  0 31
43193 2004 03 12  64 31  6.7  0  0 31  0 31  1  2  0  0  2 16  2  8  0  0 31
43193 2004 04 03  76 30  2.4  0  0 27  3 30 12  7  2  1  0  0  0  5  3  0 30
43193 2004 04 12  63 30  7.4  0  0 30  0 30  0  2  0  0  0 10  0 18  0  0 30
43193 2004 05 03  79 31  2.6  0  0 30  1 31 11  7  2  5  2  0  0  3  1  0 31
43193 2004 05 12  71 31  5.9  0  0 31  0 31  0  4  0  0  0 12  3 12  0  0 31
43193 2004 06 03  83 30  4.3  0  0 30  0 30  6  1  0  4  3 11  4  1  0  0 30
43193 2004 06 12  78 30  6.6  0  0 30  0 30  1  1  0  1  3 14  2  8  0  0 30
43193 2004 07 03  88 31  2.5  0  0 26  5 31  7  4  1  1  0  4  3  6  5  0 31
43193 2004 07 12  81 31  3.5  0  0 31  0 31  3  5  0  0  3 10  2  8  0  0 31
43193 2004 08 03  85 31  3.3  0  0 30  1 31  3  2  0  0  0 10  5 10  1  0 31
43193 2004 08 12  79 31  5.4  0  0 31  0 31  1  0  0  0  0  8  5 17  0  0 31
43193 2004 09 03  89 30  2.2  0  0 29  1 30  7 10  1  1  3  2  1  4  1  0 30
43193 2004 09 12  79 30  4.1  0  0 30  0 30  3  3  0  1  5  7  5  6  0  0 30
43193 2004 10 03  82 31  1.4  0  0 21 10 31  3  6  1  1  1  3  0  6 10  0 31
43193 2004 10 12  66 31  3.8  0  0 31  0 31  3  0  0  0  2 11  2 13  0  0 31
43193 2004 11 03  84 30  0.5  0  0  8 22 30  1  2  0  0  1  2  0  2 22  0 30
43193 2004 11 12  59 29  2.2  0  0 25  4 29  1  2  0  0  0 11  5  6  4  0 29
43193 2004 12 03  82 30  0.8  0  0 13 17 30  2  6  1  0  1  2  0  1 17  0 30
43193 2004 12 12  53 31  3.0  0  0 29  2 31  1  0  0  0  0  5  3 20  2  0 31
43193 2005 01 03  86 31  1.1  0  0 18 13 31  3 14  0  0  0  0  0  1 13  0 31
43193 2005 01 12  53 31  3.6  0  0 31  0 31  1  1  0  0  0 11  3 15  0  0 31
43193 2005 02 03  83 28  1.3  0  0 16 12 28  5  8  0  0  0  1  0  2 12  0 28
43193 2005 02 12  57 28  4.7  0  0 28  0 28  2  0  0  0  0  9  2 15  0  0 28
43193 2005 03 03  85 31  1.4  0  0 20 11 31  4  9  1  0  0  2  0  4 11  0 31
43193 2005 03 12  61 31  5.3  0  0 31  0 31  2  0  0  0  0 10  8 11  0  0 31
43193 2005 04 03  79 30  2.2  0  0 27  3 30  4 15  0  0  0  2  0  6  3  0 30
43193 2005 04 12  66 30  5.2  0  0 30  0 30  1  1  0  0  0 12  6 10  0  0 30
43193 2005 05 03  73 31  2.4  0  0 27  4 31  7  8  1  1  2  0  0  8  4  0 31
43193 2005 05 12  64 31  5.0  0  0 31  0 31  1  1  0  0  0 11  6 12  0  0 31
43193 2005 06 03  87 30  3.2  0  0 26  4 30  3  6  0  1  0 13  0  3  4  0 30
43193 2005 06 12  76 30  5.4  0  0 30  0 30  0  0  0  0  3 18  2  7  0  0 30
43193 2005 07 03  88 31  4.1  0  0 29  2 31  2  6  0  0  0 12  2  7  2  0 31
43193 2005 07 12  85 31  4.3  0  0 31  0 31  2  2  0  0  0 12  5 10  0  0 31
43193 2005 08 03  87 31  3.4  0  0 28  3 31  0  2  0  0  1 15  1  9  3  0 31
43193 2005 08 12  80 31  4.7  0  0 31  0 31  2  0  0  0  0 15  7  7  0  0 31
